BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201707,19,1548,201707,19,1548,118399,711525,IOWA,19,2017,July,Thunderstorm Wind,C,33,CERRO GORDO,DMX,19-JUL-17 15:48:00,CST-6,19-JUL-17 15:48:00,0,0,0,0,0.00K,0.00K,Amateur Radio,56.00,EG,,,,,,,,,,1,SE,PLYMOUTH,1,SE,PLYMOUTH,43.24,-93.12,43.24,-93.12,"Strong thunderstorms initiated well to the west of the area the previous night, primarily in western South Dakota, and proceeded to track east southeast through the morning towards northern Iowa.  By the afternoon, instability had picked up to around 3000-4000 J/kg MUCAPE with 50+ kts of effective bulk shear.  The result was a strong and damaging wind producing MCS that moved across north-central and northeast Iowa which produced a number of wind damage and wind gust reports.",Amateur radio operator reported trees down in Plymouth.  Report came through social media.  Time estimated from radar.,CSV
201707,4,1505,201707,4,1505,118390,711452,IOWA,19,2017,July,Thunderstorm Wind,C,181,WARREN,DMX,04-JUL-17 15:05:00,CST-6,04-JUL-17 15:05:00,0,0,0,0,5.00K,0.00K,Emergency Manager,52.00,EG,,,,,,,,,,1,E,SCOTCH RIDGE,1,E,SCOTCH RIDGE,41.47,-93.56,41.47,-93.56,"A weak frontal boundary floated around Iowa for a few days, acting as an area to initiate  afternoon thunderstorms.  In the vast majority of cases storms were sub-severe, but a few were near-severe to severe with regards to hail and wind within daily environments of 2000-3000 MUCAPE at times and effective bulk shear under 25 kts.",Emergency manager reported a power line down and tree limbs down.  This is a delayed report.,CSV
201707,18,1840,201707,18,1840,118398,714595,IOWA,19,2017,July,Funnel Cloud,C,195,WORTH,DMX,18-JUL-17 18:40:00,CST-6,18-JUL-17 18:40:00,0,0,0,0,0.00K,0.00K,Public,,,,,,,,,,,,5,N,FREEMAN,5,N,FREEMAN,43.2853,-93.2169,43.2853,-93.2169,"A weak boundary found itself situated across parts of northern Iowa during the afternoon and initiated a number of storms during the afternoon and evening hours.  The environment, while unstable with 2000-3000 J/kg MUCAPE, was generally unsupportive for severe storm development.  An initial storm along the front was able to experience enough low level spin and stretching to produce a funnel cloud report in Cerro Gordo County.",The public reported a funnel cloud near Manly.,CSV
201707,21,2005,201707,21,2005,118473,711866,MINNESOTA,27,2017,July,Thunderstorm Wind,C,137,ST. LOUIS,DLH,21-JUL-17 20:05:00,CST-6,21-JUL-17 20:05:00,0,0,0,0,,,Storm Chaser,52.00,EG,,,,,,,,,,2,NNW,ARNOLD,2,NNW,ARNOLD,46.91,-92.11,46.91,-92.11,"Two storm systems, one to the north and the other to south, moved across most of northeastern Minnesota. The northern storm caused hail and sporadic wind damage until it moved to the north and northeast of Duluth where it blew down numerous trees in the Fredenberg and Island Lake areas. The southern storm system evolved into a bow echo that produced damaging winds.",Several trees were blown down across a road.,CSV
201707,6,1837,201707,6,1837,118522,712088,WISCONSIN,55,2017,July,Hail,C,113,SAWYER,DLH,06-JUL-17 18:37:00,CST-6,06-JUL-17 18:37:00,0,0,0,0,,,Trained Spotter,0.75,,,,,,,,,,,0,E,STONE LAKE,0,E,STONE LAKE,45.85,-91.54,45.85,-91.54,"Several severe thunderstorms moved across northern Wisconsin and produced large hail and strong, gusty winds. Hail stones ranged in size from dime size up to a hen's egg size. The winds blew down several trees.",,CSV
201707,6,1902,201707,6,1902,118522,712089,WISCONSIN,55,2017,July,Hail,C,129,WASHBURN,DLH,06-JUL-17 19:02:00,CST-6,06-JUL-17 19:02:00,0,0,0,0,,,Trained Spotter,0.75,,,,,,,,,,,1,SE,SPOONER,1,SE,SPOONER,45.82,-91.89,45.82,-91.89,"Several severe thunderstorms moved across northern Wisconsin and produced large hail and strong, gusty winds. Hail stones ranged in size from dime size up to a hen's egg size. The winds blew down several trees.",,CSV
201707,6,1745,201707,6,1745,118522,712090,WISCONSIN,55,2017,July,Thunderstorm Wind,C,113,SAWYER,DLH,06-JUL-17 17:45:00,CST-6,06-JUL-17 17:45:00,0,0,0,0,,,Public,56.00,EG,,,,,,,,,,1,SW,HAYWARD ARPT,1,SW,HAYWARD ARPT,46.01,-91.46,46.01,-91.46,"Several severe thunderstorms moved across northern Wisconsin and produced large hail and strong, gusty winds. Hail stones ranged in size from dime size up to a hen's egg size. The winds blew down several trees.",Several trees were blown down and some were uprooted. One fallen tree damaged a wooden fence. Another tree was struck by lightning.,CSV
201707,17,1925,201707,17,1925,118515,712063,WISCONSIN,55,2017,July,Thunderstorm Wind,C,13,BURNETT,DLH,17-JUL-17 19:25:00,CST-6,17-JUL-17 19:25:00,0,0,0,0,,,State Official,56.00,EG,,,,,,,,,,6,SE,DANBURY,6,SE,DANBURY,45.95,-92.28,45.95,-92.28,A bow-like thunderstorm moved across from Minnesota into Wisconsin producing strong winds that caused tree damage in Burnett County on the evening of July 17th. The winds knocked down a large tree that subsequently blocked a lane of traffic between Oakland and Jackson Township in Wisconsin.,A tree that was blown down on County Road T blocked a lane of traffic between Oakland and Jackson townships.,CSV
201709,25,1415,201709,25,2000,119563,717425,IOWA,19,2017,September,Heavy Rain,C,49,DALLAS,DMX,25-SEP-17 14:15:00,CST-6,25-SEP-17 20:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,2,S,HADDEN HILL,2,S,HADDEN HILL,41.59,-93.83,41.59,-93.83,"A slow moving cold front worked its way across Iowa from northwest to southeast from the 24th through the 26th.  With its slow moving nature, it was a decent setup for areas to see repeated rounds of rainfall.  While the convective environment was not overly conducive for severe weather, a cluster of storms near Iowa Falls was able to produce damaging winds for a short period of time.  Otherwise, the overall setup produced training storms and heavy rainfall thanks to the slow moving front, unstable air mass, and mean winds flowing parallel to the front.  A number of locations received in excess of 3 inches of rainfall.",Trained spotter reported storm total heavy rainfall of 2.10 inches.,CSV
201709,25,1300,201709,25,1930,119563,717426,IOWA,19,2017,September,Heavy Rain,C,187,WEBSTER,DMX,25-SEP-17 13:00:00,CST-6,25-SEP-17 19:30:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,1,S,DAYTON,1,S,DAYTON,42.26,-94.07,42.26,-94.07,"A slow moving cold front worked its way across Iowa from northwest to southeast from the 24th through the 26th.  With its slow moving nature, it was a decent setup for areas to see repeated rounds of rainfall.  While the convective environment was not overly conducive for severe weather, a cluster of storms near Iowa Falls was able to produce damaging winds for a short period of time.  Otherwise, the overall setup produced training storms and heavy rainfall thanks to the slow moving front, unstable air mass, and mean winds flowing parallel to the front.  A number of locations received in excess of 3 inches of rainfall.",Public reported storm total heavy rainfall of 3.00 inches.,CSV
201709,25,1230,201709,25,1900,119563,717427,IOWA,19,2017,September,Heavy Rain,C,49,DALLAS,DMX,25-SEP-17 12:30:00,CST-6,25-SEP-17 19:00:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,2,WSW,DE SOTO,2,WSW,DE SOTO,41.51,-94.06,41.51,-94.06,"A slow moving cold front worked its way across Iowa from northwest to southeast from the 24th through the 26th.  With its slow moving nature, it was a decent setup for areas to see repeated rounds of rainfall.  While the convective environment was not overly conducive for severe weather, a cluster of storms near Iowa Falls was able to produce damaging winds for a short period of time.  Otherwise, the overall setup produced training storms and heavy rainfall thanks to the slow moving front, unstable air mass, and mean winds flowing parallel to the front.  A number of locations received in excess of 3 inches of rainfall.",Public reported storm total heavy rainfall of 2.60 inches between Earlham and De Soto.,CSV
201709,25,1430,201709,25,1930,119563,717428,IOWA,19,2017,September,Heavy Rain,C,153,POLK,DMX,25-SEP-17 14:30:00,CST-6,25-SEP-17 19:30:00,0,0,0,0,0.00K,0.00K,Social Media,,,,,,,,,,,,1,E,ALLEMAN,1,E,ALLEMAN,41.82,-93.61,41.82,-93.61,"A slow moving cold front worked its way across Iowa from northwest to southeast from the 24th through the 26th.  With its slow moving nature, it was a decent setup for areas to see repeated rounds of rainfall.  While the convective environment was not overly conducive for severe weather, a cluster of storms near Iowa Falls was able to produce damaging winds for a short period of time.  Otherwise, the overall setup produced training storms and heavy rainfall thanks to the slow moving front, unstable air mass, and mean winds flowing parallel to the front.  A number of locations received in excess of 3 inches of rainfall.",Public reported storm total heavy rainfall of 2.60 inches.,CSV
201710,21,2020,201710,21,2020,120868,723699,IOWA,19,2017,October,Thunderstorm Wind,C,123,MAHASKA,DMX,21-OCT-17 20:20:00,CST-6,21-OCT-17 20:20:00,0,0,0,0,20.00K,0.00K,Law Enforcement,56.00,EG,,,,,,,,,,2,SE,OSKALOOSA MUNI ARPT,2,SE,OSKALOOSA MUNI ARPT,41.2118,-92.4813,41.2118,-92.4813,"A strong cold front made its way across Iowa from west to east throughout the day and evening on October 21st.  The progressive cold front triggered a line of storms that was able to utilize an environment with around 500 to 1000 J/kg of MUCAPE and effective shear north of 40 kts. Even so, only a lone severe report was received north of the city of Ottumwa, near Fremont.  Otherwise, predominantly brief heavy rainfall and lighting were the main issues with the linear storms.",Law enforcement reported power lines down and a machine shed damaged near the intersection of Urbana Ave and Highway 23.  The road was blocked due to downed power lines.  This is a delayed report and time estimated from radar.,CSV
201703,1,646,201703,1,646,114118,683829,TENNESSEE,47,2017,March,Thunderstorm Wind,C,21,CHEATHAM,OHX,01-MAR-17 06:46:00,CST-6,01-MAR-17 06:46:00,0,0,0,0,3.00K,0.00K,Social Media,56.00,EG,,,,,,,,,,0,WNW,GRIFFINTOWN,0,WNW,GRIFFINTOWN,36.1828,-87.1376,36.1828,-87.1376,"The most damaging severe weather outbreak in Middle Tennessee since the December 23, 2015 Tornado Outbreak struck during the morning hours on March 1, 2017. A line of strong to severe thunderstorms with embedded circulations, known as a Quasi-Linear Convective System (or QLCS), moved rapidly across Middle Tennessee at 60-70 mph from west to east between 6 AM and 10 AM CST. Additional severe thunderstorms developed later in the morning and affected areas of southern Middle Tennessee from the late morning into the early afternoon hours. Widespread damaging winds were reported in nearly every county along and north of I-40 across Middle Tennessee, with winds estimated up to 90 mph in some areas. These intense downburst winds caused 3 injuries - two in Clarksville when a tree fell on a mobile home, and one in Lavergne when a tractor trailer flipped over. In addition to the damaging winds, 7 confirmed tornadoes also touched down from the Nashville metro area eastward to the Upper Cumberland, damaging hundreds of homes and businesses. Several reports of large hail were also received in parts of southern Middle Tennessee.",Facebook reports and photos indicated several large trees were snapped and uprooted near Griffintown Road at Wade Reed Road.,CSV
201712,8,600,201712,8,1800,121502,727310,MISSISSIPPI,28,2017,December,Heavy Snow,Z,75,PERRY,MOB,08-DEC-17 06:00:00,CST-6,08-DEC-17 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"An extremely rare early season snow event occurred across the central Gulf coast late in the day on the 8th into the morning of the 9th. An area of low pressure moved northeast off the Gulf and as the low moved east and pulled a cold air mass into the area, rain changed to a mix and eventually all snow. It was the earliest snow event ever recorded in the area. Most areas received some accumulation, with the largest totals across northwest areas. Areas northwest of a line from Leakesville, Mississippi to Camden, Alabama received 3 to as much as 7.5 inches of snow.","Storm total snow amounts of 3 to 4 inches in Richton, 2 in Beaumont and 2 in New Augusta.",CSV
201712,8,600,201712,8,1800,121502,727308,MISSISSIPPI,28,2017,December,Winter Weather,Z,78,STONE,MOB,08-DEC-17 06:00:00,CST-6,08-DEC-17 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"An extremely rare early season snow event occurred across the central Gulf coast late in the day on the 8th into the morning of the 9th. An area of low pressure moved northeast off the Gulf and as the low moved east and pulled a cold air mass into the area, rain changed to a mix and eventually all snow. It was the earliest snow event ever recorded in the area. Most areas received some accumulation, with the largest totals across northwest areas. Areas northwest of a line from Leakesville, Mississippi to Camden, Alabama received 3 to as much as 7.5 inches of snow.",Storm total snow amount of 1 to 1.5 inches in Wiggins.,CSV
201712,8,2300,201712,9,400,121494,727777,ALABAMA,1,2017,December,Winter Weather,Z,60,COVINGTON,MOB,08-DEC-17 23:00:00,CST-6,09-DEC-17 04:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"An extremely rare early season snow event occurred across the central Gulf coast late in the day on the 8th into the morning of the 9th. An area of low pressure moved northeast off the Gulf and as the low moved east and pulled a cold air mass into the area, rain changed to a mix and eventually all snow. It was the earliest snow event ever recorded in the area. Most areas received some accumulation, with the largest totals across northwest areas. Areas northwest of a line from Leakesville, Mississippi to Camden, Alabama received 3 to as much as 7.5 inches of snow.",Storm total snow amount of a trace to 0.5 inches across Covington County..,CSV
201712,8,600,201712,8,1800,121502,727311,MISSISSIPPI,28,2017,December,Winter Weather,Z,79,GEORGE,MOB,08-DEC-17 06:00:00,CST-6,08-DEC-17 18:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"An extremely rare early season snow event occurred across the central Gulf coast late in the day on the 8th into the morning of the 9th. An area of low pressure moved northeast off the Gulf and as the low moved east and pulled a cold air mass into the area, rain changed to a mix and eventually all snow. It was the earliest snow event ever recorded in the area. Most areas received some accumulation, with the largest totals across northwest areas. Areas northwest of a line from Leakesville, Mississippi to Camden, Alabama received 3 to as much as 7.5 inches of snow.",Storm total snow amount of 1 to 2 inches in Lucedale and 0.5 in Agricola.,CSV
201708,27,639,201708,28,445,120216,720447,TEXAS,48,2017,August,Flash Flood,C,55,CALDWELL,EWX,27-AUG-17 06:39:00,CST-6,28-AUG-17 04:45:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,3,ENE,LULING,2,E,LULING,29.6896,-97.6015,29.6848,-97.6125,"Hurricane Harvey moved onshore as a Category 4 hurricane over San Jose Island east of Rockport during the late evening of August 25th. Harvey moved inland entering southern DeWitt County during the morning of August 26th  as a Category 1 hurricane. It continued to weaken as it moved farther inland eventually reaching south central Gonzales County as a tropical storm during the late evening of August 26th. The center of the storm made a loop through Gonzales, Karnes, and DeWitt Counties before exiting our County Warning Area during the afternoon of August 27th moving into Victoria County. The maximum sustained winds were 46 mph recorded at Austin Bergstrom International Airport and at two private weather stations, one near Yorktown and the other near Smiley. The maximum recorded wind gusts were 58 mph at New Braunfels Airport, Randolph AFB, and at a private weather station near Smiley. The highest rainfall total was 29.19 inches outside of LaGrange in Fayette County. A number of places in Fayette, Lavaca, and Bastrop Counties received 20 or more inches of rain. Tropical storm force winds with estimated gusts up to 60 mph caused damage across the region. Trees and branches were knocked down by the winds. Some of these in turn knocked down power lines causing power outages in Bastrop, Comal, Hays, and Guadalupe Counties. At one point, 15,000 customers in Comal County were without power. There was also some minor structural damage in Caldwell, Comal, and Lavaca Counties. Maximum rainfall totals in these counties ranged from 4.67 inches in Bexar to 29.19 in Fayette. Flooding and flash flooding forced 608 people to be evacuated from their homes. Most of these, 400, were in Fayette County.",Heavy rain from Tropical Storm Harvey produced flash flooding leading to a water rescue on FM 1322 outside of Luling.,CSV
