BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201607,5,2252,201607,5,2256,108383,649192,MICHIGAN,26,2016,July,Thunderstorm Wind,C,13,BARAGA,MQT,05-JUL-16 22:52:00,EST-5,05-JUL-16 22:56:00,0,0,0,0,0.00K,0.00K,Trained Spotter,50.00,EG,,,,,,,,,,1,N,L ANSE,1,N,L ANSE,46.7669,-88.4502,46.7669,-88.4502,A cluster of thunderstorms formed from a passing disturbance moving through a moist and unstable air mass.  A few of these storms became severe over the west half of Upper Michigan on the evening of the 5th.,A picnic table with an umbrella was blown over by strong winds.,CSV
201607,5,2313,201607,5,2317,108383,649194,MICHIGAN,26,2016,July,Thunderstorm Wind,C,103,MARQUETTE,MQT,05-JUL-16 23:13:00,EST-5,05-JUL-16 23:17:00,0,0,0,0,0.00K,0.00K,Public,52.00,EG,,,,,,,,,,0,E,MICHIGAMME,0,E,MICHIGAMME,46.53,-88.11,46.53,-88.11,A cluster of thunderstorms formed from a passing disturbance moving through a moist and unstable air mass.  A few of these storms became severe over the west half of Upper Michigan on the evening of the 5th.,Thunderstorm winds knocked large tree branches down in Michigamme.  Winds were estimated at 60 mph.,CSV
201607,5,1925,201607,5,1929,108383,649201,MICHIGAN,26,2016,July,Thunderstorm Wind,C,53,GOGEBIC,MQT,05-JUL-16 19:25:00,CST-6,05-JUL-16 19:29:00,0,0,0,0,1.00K,0.00K,Park/Forest Service,52.00,EG,,,,,,,,,,10,N,NORTH BESSEMER,10,N,NORTH BESSEMER,46.66,-90.05,46.66,-90.05,A cluster of thunderstorms formed from a passing disturbance moving through a moist and unstable air mass.  A few of these storms became severe over the west half of Upper Michigan on the evening of the 5th.,There was a delayed report from Ottawa National Forest Park rangers of large tree limbs in excess of 12 inches snapped at the Black River Harbor Recreational Area campground site.,CSV
201607,8,1030,201607,8,1034,108385,649202,MICHIGAN,26,2016,July,Hail,C,153,SCHOOLCRAFT,MQT,08-JUL-16 10:30:00,EST-5,08-JUL-16 10:34:00,0,0,0,0,0.00K,0.00K,Public,0.75,,,,,,,,,,,1,WNW,OSSAWINAMAKEE BEACH,1,WNW,OSSAWINAMAKEE BEACH,46.005,-86.3027,46.005,-86.3027,"A low pressure trough moving through a moist and unstable air mass produced isolated severe thunderstorms over portions of central Upper Michigan, including a weak tornado near Newberry.",There was a public report of penny-sized hail four miles northwest of Manistique.,CSV
201607,8,1006,201607,8,1010,108385,649203,MICHIGAN,26,2016,July,Hail,C,153,SCHOOLCRAFT,MQT,08-JUL-16 10:06:00,EST-5,08-JUL-16 10:10:00,0,0,0,0,0.00K,0.00K,Public,1.00,,,,,,,,,,,2,W,INDIAN LAKE,2,W,INDIAN LAKE,46,-86.39,46,-86.39,"A low pressure trough moving through a moist and unstable air mass produced isolated severe thunderstorms over portions of central Upper Michigan, including a weak tornado near Newberry.",There was public report of estimated one inch diameter hail west of Indian Lake.  The observer arrived onsite around 30 minutes after the hail had fallen and found nickel-sized hail covering the ground at the time.,CSV
201607,8,1228,201607,8,1231,108385,649204,MICHIGAN,26,2016,July,Hail,C,103,MARQUETTE,MQT,08-JUL-16 12:28:00,EST-5,08-JUL-16 12:31:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.88,,,,,,,,,,,0,W,NEGAUNEE,0,W,NEGAUNEE,46.5,-87.61,46.5,-87.61,"A low pressure trough moving through a moist and unstable air mass produced isolated severe thunderstorms over portions of central Upper Michigan, including a weak tornado near Newberry.",The spotter in Negaunee observed pea to nickel sized hail.,CSV
201607,8,1220,201607,8,1224,108385,649205,MICHIGAN,26,2016,July,Hail,C,103,MARQUETTE,MQT,08-JUL-16 12:20:00,EST-5,08-JUL-16 12:24:00,0,0,0,0,0.00K,0.00K,Social Media,1.00,,,,,,,,,,,1,W,NEGAUNEE,1,W,NEGAUNEE,46.5,-87.62,46.5,-87.62,"A low pressure trough moving through a moist and unstable air mass produced isolated severe thunderstorms over portions of central Upper Michigan, including a weak tornado near Newberry.",There was a delayed public report of quarter-sized hail near Negaunee.,CSV
201607,8,1500,201607,8,1505,108385,649206,MICHIGAN,26,2016,July,Thunderstorm Wind,C,153,SCHOOLCRAFT,MQT,08-JUL-16 15:00:00,EST-5,08-JUL-16 15:05:00,0,0,0,0,1.00K,0.00K,Fire Department/Rescue,52.00,EG,,,,,,,,,,1,N,OSSAWINAMAKEE BEACH,1,N,OSSAWINAMAKEE BEACH,46.01,-86.28,46.01,-86.28,"A low pressure trough moving through a moist and unstable air mass produced isolated severe thunderstorms over portions of central Upper Michigan, including a weak tornado near Newberry.",There was a delayed report of three fruit trees of approximately six inches in diameter uprooted.,CSV
201602,26,700,201602,26,2300,103554,618910,ALASKA,2,2016,February,Blizzard,Z,204,EASTERN BEAUFORT SEA COAST,AFG,26-FEB-16 07:00:00,AKST-9,26-FEB-16 23:00:00,0,0,0,0,0.00K,0.00K,AWOS,,,,,,,,,,,,,,,,,,,,,,"A low pressure trough moving across the Arctic North Slope coupled with a 1038 mb high pressure center over the high Arctic created a strong pressure gradient over the eastern North Slope, providing strong winds and blizzard conditions on February 26th 2016.||Zone 203: Blizzard conditions were observed at the Deadhorse ASOS. The visibility was reduced to one quarter mile or less in snow and blowing snow. A peak wind of 52 kt (60 mph) was reported. ||Zone 204: Blizzard conditions were observed at the Point Thomson AWOS. The visibility was reduced to one quarter mile or less in snow and blowing snow on February 26th 2016. A peak wind of 60 kt (69 mph) was reported.",A peak wind of 60 kt (69 mph) was reported.,CSV
201605,7,1300,201605,7,1300,104175,625797,COLORADO,8,2016,May,Lightning,C,69,LARIMER,BOU,07-MAY-16 13:00:00,MST-7,07-MAY-16 13:00:00,0,1,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,0,N,FT COLLINS,0,N,FT COLLINS,40.58,-105.08,40.58,-105.08,"Four tornadoes touched down, one over southern Weld county, one over northeastern Weld County and 2 across western Morgan county. The most significant tornado traveled from just south of I-76 over Weld county across Empire Reservoir and then to the west of Orchard. Several campers were destroyed at Empire Reservoir along with two minor injuries. There was a few areas of EF2 damage but most was in the EF1 category. The path length was just over 8 miles with a maximum width of 1620 yards.  In addition, severe thunderstorm produced destructive hail, ranging from quarter to tennis ball size, and damaging thunderstorm winds.  A woman was also injured by a lightning strike.",A woman was struck by lightning while attending a memorial service for her nephew. in Colorado.  The woman had her hand on her sister's car when a bolt of lightning hit a transformer and she felt a burning sensation in her left arm.  The bolt hit about 30 feet away and is believed to have traveled through the ground and up her left leg.  She stayed overnight at a burn unit in Greeley for further treatment.,CSV
201604,13,1015,201604,13,1015,104138,623216,GULF OF MEXICO,85,2016,April,Marine Thunderstorm Wind,Z,572,COASTAL WATERS FROM SOUTHWEST PASS OF THE MISSISSIPPI RIVER TO PORT FOURCHON LOUISIANA FROM 20 TO 60 NM,LIX,13-APR-16 10:15:00,CST-6,13-APR-16 10:15:00,0,0,0,0,0.00K,0.00K,AWOS,49.00,MG,,,,,,,,,,0,N,MISSISSIPPI CANYON OIL PLATFORM 311A (KMDJ),0,N,MISSISSIPPI CANYON OIL PLATFORM 311A (KMDJ),28.64,-89.79,28.64,-89.79,A complex of thunderstorms moved across southeast Louisiana and the northern Gulf of Mexico during the morning hours of the 13th. Several reports of severe weather were received.,Mississippi Canyon Block 311A AWOS station KMDJ reported a 49 knot wind gust during a thunderstorm.,CSV
201604,27,1200,201604,27,1200,104157,623340,GULF OF MEXICO,85,2016,April,Marine Thunderstorm Wind,Z,530,LAKE PONCHARTRAIN AND LAKE MAUREPAS,LIX,27-APR-16 12:00:00,CST-6,27-APR-16 12:00:00,0,0,0,0,0.00K,0.00K,Mesonet,36.00,MG,,,,,,,,,,8,SSE,NORTH LAKE PONTCHARTRAIN,8,SSE,NORTH LAKE PONTCHARTRAIN,30.3625,-90.0933,30.3625,-90.0933,A line of thunderstorms moved across southeast Louisiana and the adjoining coastal waters during the early afternoon hours of the 27th.,MDVL1 station near Mandeville reported a wind gust of 42 mph during a thunderstorm.,CSV
201604,28,1355,201604,28,1355,104159,623377,GULF OF MEXICO,85,2016,April,Marine Thunderstorm Wind,Z,555,COASTAL WATERS FROM BOOTHVILLE LOUISIANA TO SOUTHWEST PASS OF THE MISSISSIPPI RIVER OUT 20 NM,LIX,28-APR-16 13:55:00,CST-6,28-APR-16 13:55:00,0,0,0,0,0.00K,0.00K,AWOS,38.00,MG,,,,,,,,,,0,N,MAIN PASS 140 AWOS (KMIS),0,N,MAIN PASS 140 AWOS (KMIS),29.3,-88.84,29.3,-88.84,"A slow moving cold front became stationary across southeast Louisiana, southern Mississippi and the adjacent coastal waters on the morning of the 28th. Several rounds of thunderstorms produced severe weather during the morning and afternoon hours.",Main Pass Block 140 AWOS station KMIS reported a 38 knot wind gust during a thunderstorm.,CSV
201609,1,0,201609,17,1600,109986,657617,WYOMING,56,2016,September,Wildfire,Z,1,YELLOWSTONE NATIONAL PARK,RIW,01-SEP-16 00:00:00,MST-7,17-SEP-16 16:00:00,0,0,0,0,0.00K,0.00K,Park/Forest Service,,,,,,,,,,,,,,,,,,,,,,"The Fawn Fire grew from about 2,000 acres to nearly 2,700 acres during the first several days of September. Little growth was exhibited after this time and the fire tallied a final total of 2,706 acres burned. Please see the August 2016 Storm Data publication for more information about the start of this wildfire.",,CSV
201607,11,258,201607,11,258,109072,653268,MINNESOTA,27,2016,July,Hail,C,35,CROW WING,DLH,11-JUL-16 02:58:00,CST-6,11-JUL-16 02:58:00,0,0,0,0,,,Trained Spotter,1.00,,,,,,,,,,,0,W,CROSBY,0,W,CROSBY,46.48,-93.96,46.48,-93.96,"Thunderstorms brought hail and damaging winds to parts of Crow Wing County, in central Minnesota, during the early morning hours of July 11th, including the Brainerd area.",,CSV
201607,11,241,201607,11,241,109072,653271,MINNESOTA,27,2016,July,Thunderstorm Wind,C,35,CROW WING,DLH,11-JUL-16 02:41:00,CST-6,11-JUL-16 02:41:00,0,0,0,0,,,Mesonet,51.00,MG,,,,,,,,,,0,N,(BRD)WEILAND FLD BRA,0,N,(BRD)WEILAND FLD BRA,46.4,-94.13,46.4,-94.13,"Thunderstorms brought hail and damaging winds to parts of Crow Wing County, in central Minnesota, during the early morning hours of July 11th, including the Brainerd area.",The weather station which recorded the wind was the Brainerd RAWS.,CSV
201607,24,115,201607,24,115,109119,653519,MINNESOTA,27,2016,July,Hail,C,115,PINE,DLH,24-JUL-16 01:15:00,CST-6,24-JUL-16 01:15:00,0,0,0,0,,,Trained Spotter,0.75,,,,,,,,,,,1,N,KERRICK,1,N,KERRICK,46.34,-92.58,46.34,-92.58,Thunderstorms dropped hail and brought damaging winds to isolated parts of northeast Minnesota during the wee hours of the morning on July 24th.,,CSV
201607,26,432,201607,26,432,109122,653525,MINNESOTA,27,2016,July,Thunderstorm Wind,C,75,LAKE,DLH,26-JUL-16 04:32:00,CST-6,26-JUL-16 04:32:00,0,0,0,0,,,State Official,56.00,EG,,,,,,,,,,3,NW,FINLAND,3,NW,FINLAND,47.46,-91.31,47.46,-91.31,"A thunderstorm developed over northern Minnesota during the wee hours of the morning on July 26th, tracking across the Minnesota Arrowhead to western Lake Superior.  It brought damaging winds to some parts of Lake County in the Arrowhead, knocking down trees and some power lines.",Two power lines fell on two motor homes.,CSV
201607,26,442,201607,26,442,109122,653526,MINNESOTA,27,2016,July,Thunderstorm Wind,C,75,LAKE,DLH,26-JUL-16 04:42:00,CST-6,26-JUL-16 04:42:00,0,0,0,0,,,State Official,56.00,EG,,,,,,,,,,1,E,FINLAND,1,E,FINLAND,47.42,-91.24,47.42,-91.24,"A thunderstorm developed over northern Minnesota during the wee hours of the morning on July 26th, tracking across the Minnesota Arrowhead to western Lake Superior.  It brought damaging winds to some parts of Lake County in the Arrowhead, knocking down trees and some power lines.",There was a power line down on County Road 6.,CSV
201604,1,1735,201604,1,1735,104134,623194,GULF OF MEXICO,85,2016,April,Marine Thunderstorm Wind,Z,552,COASTAL WATERS FROM SOUTHWEST PASS OF THE MISSISSIPPI RIVER TO PORT FOURCHON LOUISIANA OUT 20 NM,LIX,01-APR-16 17:35:00,CST-6,01-APR-16 17:35:00,0,0,0,0,0.00K,0.00K,ASOS,36.00,MG,,,,,,,,,,0,N,PORT FOURCHON STATION (PTFL1),0,N,PORT FOURCHON STATION (PTFL1),29.11,-90.19,29.11,-90.19,"A slow moving cold front moved into a very unstable airmass over Louisiana, Mississippi and the northern Gulf of Mexico. Strong to severe thunderstorms developed in advance of the front during the day. At least one waterspout was reported, as well as hail and strong winds.",Fourchon Heliport /KXPY/ reported a 36 knot wind gust in a thunderstorm.,CSV
201604,1,1800,201604,1,1800,104134,623200,GULF OF MEXICO,85,2016,April,Marine Thunderstorm Wind,Z,552,COASTAL WATERS FROM SOUTHWEST PASS OF THE MISSISSIPPI RIVER TO PORT FOURCHON LOUISIANA OUT 20 NM,LIX,01-APR-16 18:00:00,CST-6,01-APR-16 18:00:00,0,0,0,0,0.00K,0.00K,C-MAN Station,39.00,MG,,,,,,,,,,11,S,GRAND ISLE STATION (GISL1),11,S,GRAND ISLE STATION (GISL1),29.101,-89.978,29.101,-89.978,"A slow moving cold front moved into a very unstable airmass over Louisiana, Mississippi and the northern Gulf of Mexico. Strong to severe thunderstorms developed in advance of the front during the day. At least one waterspout was reported, as well as hail and strong winds.",Grand Isle Blocks station GRBL1 reported a 39 knot wind gust in a thunderstorm.,CSV
201604,1,1030,201604,1,1230,104136,623205,LOUISIANA,22,2016,April,Flash Flood,C,51,JEFFERSON,LIX,01-APR-16 10:30:00,CST-6,01-APR-16 12:30:00,0,0,0,0,0.00K,0.00K,Broadcast Media,,,Heavy Rain,,,,,,,,,0,N,KENNER,1,NNE,HARAHAN,29.98,-90.23,29.9443,-90.1936,"A slow moving cold front moved into a very unstable airmass over Louisiana, Mississippi and the northern Gulf of Mexico. Strong to severe thunderstorms developed in advance of the front during the day. At least one waterspout was reported, as well as hail and strong winds.",Numerous streets were reported impassible with several cars flooded in Metairie and Elmwood.,CSV
201604,11,1412,201604,11,1412,104137,623207,LOUISIANA,22,2016,April,Thunderstorm Wind,C,37,EAST FELICIANA,LIX,11-APR-16 14:12:00,CST-6,11-APR-16 14:12:00,0,0,0,0,0.00K,0.00K,Trained Spotter,60.00,EG,,,,,,,,,,1,N,LINDSAY,1,N,LINDSAY,30.73,-91.22,30.73,-91.22,A line of thunderstorms moved into southeast Louisiana during the afternoon hours of the 11th. One report of wind damage was received. More thunderstorms moved into the area on the 12th.,Several power poles were reported blown down at the intersection of Louisiana Highway 964 and Louisiana Highway 955W. Event time was estimated from radar.,CSV
201604,12,748,201604,12,748,104137,623212,LOUISIANA,22,2016,April,Hail,C,89,ST. CHARLES,LIX,12-APR-16 07:48:00,CST-6,12-APR-16 07:48:00,0,0,0,0,0.00K,0.00K,Emergency Manager,1.00,,,,,,,,,,,4,E,DES ALLEMANDS,4,E,DES ALLEMANDS,29.82,-90.4,29.82,-90.4,A line of thunderstorms moved into southeast Louisiana during the afternoon hours of the 11th. One report of wind damage was received. More thunderstorms moved into the area on the 12th.,Emergency Management reported numerous jagged hail stones near quarter size.,CSV
201604,27,1555,201604,27,1555,104157,623348,GULF OF MEXICO,85,2016,April,Marine Thunderstorm Wind,Z,555,COASTAL WATERS FROM BOOTHVILLE LOUISIANA TO SOUTHWEST PASS OF THE MISSISSIPPI RIVER OUT 20 NM,LIX,27-APR-16 15:55:00,CST-6,27-APR-16 15:55:00,0,0,0,0,0.00K,0.00K,AWOS,37.00,MG,,,,,,,,,,0,N,MAIN PASS 140 AWOS (KMIS),0,N,MAIN PASS 140 AWOS (KMIS),29.3,-88.84,29.3,-88.84,A line of thunderstorms moved across southeast Louisiana and the adjoining coastal waters during the early afternoon hours of the 27th.,Main Pass Block 140 AWOS station KMIS reported a 37 knot wind gust during a thunderstorm.,CSV
201607,2,1800,201607,2,1800,105714,634104,COLORADO,8,2016,July,Lightning,C,77,MESA,GJT,02-JUL-16 18:00:00,MST-7,02-JUL-16 18:00:00,1,0,0,0,0.00K,0.00K,Broadcast Media,,,,,,,,,,,,1,SSW,GLADE PARK,1,SSW,GLADE PARK,38.9866,-108.7405,38.9866,-108.7405,A thunderstorm produced a lightning bolt which struck one person.,Lightning struck a girl riding an ATV near Glade Park.  The girl was injured but survived.,CSV
201609,12,1430,201609,12,1445,108458,649702,COLORADO,8,2016,September,Thunderstorm Wind,C,67,LA PLATA,GJT,12-SEP-16 14:30:00,MST-7,12-SEP-16 14:45:00,0,0,0,0,2.00K,0.00K,Emergency Manager,52.00,MG,,,,,,,,,,2,NE,BONDAD,2,NE,BONDAD,37.1001,-107.8593,37.1001,-107.8593,A strong thunderstorm produced damaging winds in La Plata County.,Strong thunderstorm winds produced minor damage at a residence.  The damage included a large trampoline which was anchored into the ground over a foot deep at all legs and was ripped out and totally demolished.,CSV
201608,1,1616,201608,1,1616,108268,648502,MARYLAND,24,2016,August,Thunderstorm Wind,C,3,ANNE ARUNDEL,LWX,01-AUG-16 16:16:00,EST-5,01-AUG-16 16:16:00,0,0,0,0,,,911 Call Center,52.00,EG,,,,,,,,,,2,NNE,ST MARGARETS,2,NNE,ST MARGARETS,39.055,-76.461,39.055,-76.461,"High pressure over the Atlantic ushered in hot and humid conditions. Thunderstorms developed due to a surface trough and an upper-level disturbance, and there was enough instability for a few thunderstorms to become severe.",Large tree down near the intersection of Shore Acres Road and Bennett Road.,CSV
